date,item,units_sold,price_usd,revenue_usd,promo_flag,holiday_flag,weekend_flag,stockout_flag
2025-09-21 00:00:00,Eggs_12ct,162,2.76,447.1,0,0,1,0
2025-09-22 00:00:00,Eggs_12ct,186,2.77,514.31,0,0,0,0
2025-09-23 00:00:00,Eggs_12ct,230,2.53,582.24,1,0,0,0
2025-09-24 00:00:00,Eggs_12ct,238,2.47,588.74,1,0,0,0
2025-09-25 00:00:00,Eggs_12ct,224,2.54,568.18,1,0,0,0
2025-09-26 00:00:00,Eggs_12ct,234,2.48,581.38,1,0,0,0
2025-09-27 00:00:00,Eggs_12ct,218,2.43,530.02,1,0,1,0
2025-09-28 00:00:00,Eggs_12ct,229,2.54,582.03,1,0,1,0
2025-09-29 00:00:00,Eggs_12ct,160,2.76,441.1,0,0,0,0
2025-09-30 00:00:00,Eggs_12ct,179,2.76,493.35,0,0,0,0
2025-10-01 00:00:00,Eggs_12ct,193,2.75,530.97,0,0,0,0
2025-10-02 00:00:00,Eggs_12ct,169,2.75,464.33,0,0,0,0
2025-10-03 00:00:00,Eggs_12ct,186,2.74,510.27,0,0,0,0
2025-10-04 00:00:00,Eggs_12ct,175,2.74,480.35,0,0,1,0
2025-10-05 00:00:00,Eggs_12ct,173,2.75,475.16,0,0,1,0
2025-10-06 00:00:00,Eggs_12ct,186,2.75,510.63,0,0,0,0
2025-10-07 00:00:00,Eggs_12ct,195,2.75,535.71,0,0,0,0
2025-10-08 00:00:00,Eggs_12ct,200,2.75,549.78,0,0,0,0
2025-10-09 00:00:00,Eggs_12ct,177,2.75,486.08,0,0,0,0
2025-10-10 00:00:00,Eggs_12ct,171,2.75,470.1,0,0,0,0
2025-10-11 00:00:00,Eggs_12ct,171,2.75,470.47,0,0,1,0
2025-10-12 00:00:00,Eggs_12ct,178,2.75,489.67,0,0,1,0
2025-10-13 00:00:00,Eggs_12ct,181,2.75,498.26,0,1,0,0
2025-10-14 00:00:00,Eggs_12ct,191,2.75,525.56,0,0,0,0
2025-10-15 00:00:00,Eggs_12ct,175,2.75,481.29,0,0,0,0
2025-10-16 00:00:00,Eggs_12ct,181,2.75,497.51,0,0,0,0
2025-10-17 00:00:00,Eggs_12ct,166,2.75,456.02,0,0,0,0
2025-10-18 00:00:00,Eggs_12ct,187,2.75,513.37,0,0,1,0
2025-10-19 00:00:00,Eggs_12ct,190,2.75,521.58,0,0,1,0
2025-10-20 00:00:00,Eggs_12ct,171,2.74,469.18,0,0,0,0
2025-10-21 00:00:00,Eggs_12ct,168,2.75,461.41,0,0,0,0
2025-10-22 00:00:00,Eggs_12ct,202,2.75,554.91,0,0,0,0
2025-10-23 00:00:00,Eggs_12ct,175,2.74,480.23,0,0,0,0
2025-10-24 00:00:00,Eggs_12ct,163,2.74,447.38,0,0,0,0
2025-10-25 00:00:00,Eggs_12ct,172,2.74,471.64,0,0,1,0
2025-10-26 00:00:00,Eggs_12ct,181,2.74,496.48,0,0,1,0
2025-10-27 00:00:00,Eggs_12ct,180,2.74,493.45,0,0,0,0
2025-10-28 00:00:00,Eggs_12ct,194,2.74,531.52,0,0,0,0
2025-10-29 00:00:00,Eggs_12ct,203,2.74,555.81,0,0,0,0
2025-10-30 00:00:00,Eggs_12ct,173,2.74,473.26,0,0,0,0
2025-10-31 00:00:00,Eggs_12ct,182,2.73,497.31,0,0,0,0
2025-11-01 00:00:00,Eggs_12ct,176,2.73,480.72,0,0,1,0
2025-11-02 00:00:00,Eggs_12ct,180,2.73,491.65,0,0,1,0
2025-11-03 00:00:00,Eggs_12ct,180,2.73,491,0,0,0,0
2025-11-04 00:00:00,Eggs_12ct,198,2.73,539.84,0,0,0,0
2025-11-05 00:00:00,Eggs_12ct,221,2.73,602.51,0,0,0,0
2025-11-06 00:00:00,Eggs_12ct,194,2.72,528.61,0,0,0,0
2025-11-07 00:00:00,Eggs_12ct,179,2.72,487.63,0,0,0,0
2025-11-08 00:00:00,Eggs_12ct,189,2.73,515.11,0,0,1,0
2025-11-09 00:00:00,Eggs_12ct,187,2.73,510.09,0,0,1,0
2025-11-10 00:00:00,Eggs_12ct,197,2.73,537.28,0,0,0,0
2025-11-11 00:00:00,Eggs_12ct,204,2.72,555.62,0,1,0,0
2025-11-12 00:00:00,Eggs_12ct,188,2.72,511.72,0,0,0,0
2025-11-13 00:00:00,Eggs_12ct,185,2.72,502.65,0,0,0,0
2025-11-14 00:00:00,Eggs_12ct,167,2.72,453.76,0,0,0,0
2025-11-15 00:00:00,Eggs_12ct,170,2.72,461.87,0,0,1,0
2025-11-16 00:00:00,Eggs_12ct,178,2.71,482.58,0,0,1,0
2025-11-17 00:00:00,Eggs_12ct,195,2.71,529.14,0,0,0,0
2025-11-18 00:00:00,Eggs_12ct,201,2.71,544.79,0,0,0,0
2025-11-19 00:00:00,Eggs_12ct,204,2.71,552.47,0,0,0,0
2025-11-20 00:00:00,Eggs_12ct,220,2.71,595.79,0,0,0,0
2025-11-21 00:00:00,Eggs_12ct,153,2.7,413.66,0,0,0,0
2025-11-22 00:00:00,Eggs_12ct,178,2.7,481.1,0,0,1,0
2025-11-23 00:00:00,Eggs_12ct,186,2.7,503.02,0,0,1,0
2025-11-24 00:00:00,Eggs_12ct,226,2.5,564.85,1,0,0,0
2025-11-25 00:00:00,Eggs_12ct,229,2.54,581,1,0,0,0
2025-11-26 00:00:00,Eggs_12ct,258,2.43,626.86,1,0,0,0
2025-11-27 00:00:00,Eggs_12ct,251,2.54,638.68,1,1,0,0
2025-11-28 00:00:00,Eggs_12ct,234,2.44,570.47,1,0,0,0
2025-11-29 00:00:00,Eggs_12ct,236,2.51,591.86,1,0,1,0
2025-11-30 00:00:00,Eggs_12ct,239,2.5,597.51,1,0,1,0
2025-12-01 00:00:00,Eggs_12ct,183,2.71,495.67,0,0,0,0
2025-12-02 00:00:00,Eggs_12ct,184,2.7,497.58,0,0,0,0
2025-12-03 00:00:00,Eggs_12ct,189,2.71,511.82,0,0,0,0
2025-12-04 00:00:00,Eggs_12ct,207,2.71,561.75,0,0,0,0
2025-12-05 00:00:00,Eggs_12ct,177,2.72,480.58,0,0,0,0
2025-12-06 00:00:00,Eggs_12ct,176,2.71,477.7,0,0,1,0
2025-12-07 00:00:00,Eggs_12ct,193,2.72,524.41,0,0,1,0
2025-12-08 00:00:00,Eggs_12ct,186,2.72,505.77,0,0,0,0
2025-12-09 00:00:00,Eggs_12ct,187,2.72,508.4,0,0,0,0
2025-12-10 00:00:00,Eggs_12ct,188,2.72,511.87,0,0,0,0
2025-12-11 00:00:00,Eggs_12ct,208,2.72,565.42,0,0,0,0
2025-12-12 00:00:00,Eggs_12ct,176,2.72,477.86,0,0,0,0
2025-12-13 00:00:00,Eggs_12ct,184,2.72,500.26,0,0,1,0
2025-12-14 00:00:00,Eggs_12ct,191,2.72,518.77,0,0,1,0
2025-12-15 00:00:00,Eggs_12ct,201,2.72,546.37,0,0,0,0
2025-12-16 00:00:00,Eggs_12ct,196,2.71,532.04,0,0,0,0
2025-12-17 00:00:00,Eggs_12ct,202,2.71,548.32,0,0,0,0
2025-12-18 00:00:00,Eggs_12ct,244,2.51,612.63,1,0,0,0
2025-12-19 00:00:00,Eggs_12ct,218,2.48,541.04,1,0,0,0
2025-12-20 00:00:00,Eggs_12ct,241,2.39,576.86,1,0,1,0
2025-12-21 00:00:00,Eggs_12ct,225,2.55,574.16,1,0,1,0
2025-12-22 00:00:00,Eggs_12ct,243,2.46,597.4,1,0,0,0
2025-12-23 00:00:00,Eggs_12ct,239,2.47,590.31,1,0,0,0
2025-12-24 00:00:00,Eggs_12ct,250,2.51,626.88,1,0,0,0
2025-12-25 00:00:00,Eggs_12ct,278,2.47,687.56,1,1,0,0
2025-12-26 00:00:00,Eggs_12ct,226,2.54,573.2,1,0,0,0
2025-12-27 00:00:00,Eggs_12ct,245,2.41,590.07,1,0,1,0
2025-12-28 00:00:00,Eggs_12ct,231,2.55,588.34,1,0,1,0
2025-12-29 00:00:00,Eggs_12ct,245,2.51,614.38,1,0,0,0
2025-12-30 00:00:00,Eggs_12ct,253,2.52,638.38,1,0,0,0
2025-12-31 00:00:00,Eggs_12ct,257,2.55,656.02,1,0,0,0
2026-01-01 00:00:00,Eggs_12ct,229,2.71,620.98,0,1,0,0
2026-01-02 00:00:00,Eggs_12ct,185,2.71,501.88,0,0,0,0
2026-01-03 00:00:00,Eggs_12ct,185,2.72,502.3,0,0,1,0
2026-01-04 00:00:00,Eggs_12ct,204,2.72,553.99,0,0,1,0
2026-01-05 00:00:00,Eggs_12ct,211,2.71,572.56,0,0,0,0
2026-01-06 00:00:00,Eggs_12ct,210,2.71,570.1,0,0,0,0
2026-01-07 00:00:00,Eggs_12ct,230,2.71,623.88,0,0,0,0
2026-01-08 00:00:00,Eggs_12ct,214,2.71,580.34,0,0,0,0
2026-01-09 00:00:00,Eggs_12ct,218,2.71,591.09,0,0,0,0
2026-01-10 00:00:00,Eggs_12ct,191,2.71,517.96,0,0,1,0
2026-01-11 00:00:00,Eggs_12ct,212,2.71,574.44,0,0,1,0
2026-01-12 00:00:00,Eggs_12ct,204,2.71,552.48,0,0,0,0
2026-01-13 00:00:00,Eggs_12ct,183,2.71,495.55,0,0,0,0
2026-01-14 00:00:00,Eggs_12ct,213,2.71,576.58,0,0,0,0
2026-01-15 00:00:00,Eggs_12ct,202,2.71,546.91,0,0,0,0
2026-01-16 00:00:00,Eggs_12ct,207,2.7,559.64,0,0,0,0
2026-01-17 00:00:00,Eggs_12ct,175,2.7,473.15,0,0,1,0
2026-01-18 00:00:00,Eggs_12ct,202,2.7,546.26,0,0,1,0
2026-01-19 00:00:00,Eggs_12ct,220,2.7,594.13,0,1,0,0
2026-01-20 00:00:00,Eggs_12ct,219,2.7,591.82,0,0,0,0
2026-01-21 00:00:00,Eggs_12ct,219,2.7,590.75,0,0,0,0
2026-01-22 00:00:00,Eggs_12ct,214,2.7,577.6,0,0,0,0
2026-01-23 00:00:00,Eggs_12ct,183,2.7,494.22,0,0,0,0
2026-01-24 00:00:00,Eggs_12ct,212,2.7,572.46,0,0,1,0
2026-01-25 00:00:00,Eggs_12ct,204,2.7,549.88,0,0,1,0
2026-01-26 00:00:00,Eggs_12ct,208,2.7,561.61,0,0,0,0
2026-01-27 00:00:00,Eggs_12ct,211,2.7,570.31,0,0,0,0
2026-01-28 00:00:00,Eggs_12ct,220,2.7,594.88,0,0,0,0
2026-01-29 00:00:00,Eggs_12ct,221,2.71,598.04,0,0,0,0
2026-01-30 00:00:00,Eggs_12ct,199,2.7,537.98,0,0,0,0
2026-01-31 00:00:00,Eggs_12ct,203,2.71,549.33,0,0,1,0
2026-02-01 00:00:00,Eggs_12ct,195,2.71,527.96,0,0,1,0
2026-02-02 00:00:00,Eggs_12ct,212,2.71,575.02,0,0,0,0
2026-02-03 00:00:00,Eggs_12ct,197,2.71,534.27,0,0,0,0
2026-02-04 00:00:00,Eggs_12ct,229,2.71,620.77,0,0,0,0
2026-02-05 00:00:00,Eggs_12ct,218,2.71,590.23,0,0,0,0
2026-02-06 00:00:00,Eggs_12ct,205,2.71,555.21,0,0,0,0
2026-02-07 00:00:00,Eggs_12ct,208,2.71,563.12,0,0,1,0
2026-02-08 00:00:00,Eggs_12ct,185,2.71,500.6,0,0,1,0
2026-02-09 00:00:00,Eggs_12ct,206,2.7,556.76,0,0,0,0
2026-02-10 00:00:00,Eggs_12ct,228,2.7,615.84,0,0,0,0
2026-02-11 00:00:00,Eggs_12ct,219,2.7,592.33,0,0,0,0
2026-02-12 00:00:00,Eggs_12ct,221,2.7,597.73,0,0,0,0
2022-01-01 00:00:00,Milk_1L,214,1.99,425.86,0,0,1,0
2022-01-02 00:00:00,Milk_1L,217,1.99,431.4,0,0,1,0
2022-01-03 00:00:00,Milk_1L,199,1.99,395.36,0,0,0,0
2022-01-04 00:00:00,Milk_1L,237,1.99,470.52,0,0,0,0
2022-01-05 00:00:00,Milk_1L,231,1.99,458.72,0,0,0,0
2022-01-06 00:00:00,Milk_1L,224,1.99,444.72,0,0,0,0
2022-01-07 00:00:00,Milk_1L,220,1.99,436.83,0,0,0,0
2022-01-08 00:00:00,Milk_1L,220,1.99,437.16,0,0,1,0
2022-01-09 00:00:00,Milk_1L,208,1.99,413.63,0,0,1,0
2022-01-10 00:00:00,Milk_1L,235,1.99,467.53,0,0,0,0
2022-01-11 00:00:00,Milk_1L,213,1.99,423.59,0,0,0,0
2022-01-12 00:00:00,Milk_1L,234,1.99,465.03,0,0,0,0
2022-01-13 00:00:00,Milk_1L,222,1.99,440.86,0,0,0,0
2022-01-14 00:00:00,Milk_1L,229,1.99,454.62,0,0,0,0
2022-01-15 00:00:00,Milk_1L,211,1.99,418.87,0,0,1,0
2022-01-16 00:00:00,Milk_1L,206,1.98,408.58,0,0,1,0
2022-01-17 00:00:00,Milk_1L,247,1.98,489.4,0,1,0,0
2022-01-18 00:00:00,Milk_1L,221,1.98,438.01,0,0,0,0
2022-01-19 00:00:00,Milk_1L,212,1.98,419.47,0,0,0,0
2022-01-20 00:00:00,Milk_1L,217,1.98,429.3,0,0,0,0
2022-01-21 00:00:00,Milk_1L,215,1.98,425.5,0,0,0,0
2022-01-22 00:00:00,Milk_1L,212,1.98,419.19,0,0,1,0
2022-01-23 00:00:00,Milk_1L,242,1.98,478.03,0,0,1,0
2022-01-24 00:00:00,Milk_1L,213,1.97,420.46,0,0,0,0
2022-01-25 00:00:00,Milk_1L,227,1.98,448.36,0,0,0,0
2022-01-26 00:00:00,Milk_1L,232,1.97,458.18,0,0,0,0
2022-01-27 00:00:00,Milk_1L,234,1.97,461.35,0,0,0,0
2022-01-28 00:00:00,Milk_1L,226,1.97,445.41,0,0,0,0
2022-01-29 00:00:00,Milk_1L,219,1.97,432.01,0,0,1,0
2022-01-30 00:00:00,Milk_1L,227,1.97,448.18,0,0,1,0
2022-01-31 00:00:00,Milk_1L,208,1.98,410.9,0,0,0,0
2022-02-01 00:00:00,Milk_1L,246,1.98,485.87,0,0,0,0
2022-02-02 00:00:00,Milk_1L,244,1.97,481.12,0,0,0,0
2022-02-03 00:00:00,Milk_1L,234,1.97,461.47,0,0,0,0
2022-02-04 00:00:00,Milk_1L,228,1.97,449.57,0,0,0,0
2022-02-05 00:00:00,Milk_1L,229,1.97,451.57,0,0,1,0
2022-02-06 00:00:00,Milk_1L,221,1.97,436.4,0,0,1,0
2022-02-07 00:00:00,Milk_1L,222,1.97,438.45,0,0,0,0
2022-02-08 00:00:00,Milk_1L,244,1.98,482.02,0,0,0,0
2022-02-09 00:00:00,Milk_1L,253,1.98,500.07,0,0,0,0
2022-02-10 00:00:00,Milk_1L,222,1.98,438.69,0,0,0,0
2022-02-11 00:00:00,Milk_1L,275,1.85,508.78,1,0,0,0
2022-02-12 00:00:00,Milk_1L,268,1.82,487.15,1,0,1,0
2022-02-13 00:00:00,Milk_1L,296,1.87,553.75,1,0,1,0
2022-02-14 00:00:00,Milk_1L,291,1.84,535.44,1,0,0,0
2022-02-15 00:00:00,Milk_1L,282,1.85,522.41,1,0,0,0
2022-02-16 00:00:00,Milk_1L,312,1.8,560.97,1,0,0,0
2022-02-17 00:00:00,Milk_1L,226,1.98,446.89,0,0,0,0
2022-02-18 00:00:00,Milk_1L,219,1.97,432.52,0,0,0,0
2022-02-19 00:00:00,Milk_1L,235,1.98,464.38,0,0,1,0
2022-02-20 00:00:00,Milk_1L,248,1.98,490,0,0,1,0
2022-02-21 00:00:00,Milk_1L,241,1.97,475.6,0,1,0,0
2022-02-22 00:00:00,Milk_1L,255,1.97,503.46,0,0,0,0
2022-02-23 00:00:00,Milk_1L,246,1.97,485.54,0,0,0,0
2022-02-24 00:00:00,Milk_1L,234,1.97,461.7,0,0,0,0
2022-02-25 00:00:00,Milk_1L,221,1.97,436.28,0,0,0,0
2022-02-26 00:00:00,Milk_1L,230,1.97,453.15,0,0,1,0
2022-02-27 00:00:00,Milk_1L,231,1.97,454.6,0,0,1,0
2022-02-28 00:00:00,Milk_1L,228,1.97,448.52,0,0,0,0
2022-03-01 00:00:00,Milk_1L,246,1.97,484.04,0,0,0,0
2022-03-02 00:00:00,Milk_1L,243,1.97,477.85,0,0,0,0
2022-03-03 00:00:00,Milk_1L,253,1.96,497.07,0,0,0,0
2022-03-04 00:00:00,Milk_1L,242,1.96,475.01,0,0,0,0
2022-03-05 00:00:00,Milk_1L,238,1.96,467.1,0,0,1,0
2022-03-06 00:00:00,Milk_1L,237,1.96,465.42,0,0,1,0
2022-03-07 00:00:00,Milk_1L,246,1.96,482.47,0,0,0,0
2022-03-08 00:00:00,Milk_1L,238,1.96,465.9,0,0,0,0
2022-03-09 00:00:00,Milk_1L,254,1.96,497.09,0,0,0,0
2022-03-10 00:00:00,Milk_1L,245,1.96,479.31,0,0,0,0
2022-03-11 00:00:00,Milk_1L,244,1.95,476.97,0,0,0,0
2022-03-12 00:00:00,Milk_1L,220,1.96,430.29,0,0,1,0
2022-03-13 00:00:00,Milk_1L,241,1.96,471.7,0,0,1,0
2022-03-14 00:00:00,Milk_1L,302,1.73,523.38,1,0,0,0
2022-03-15 00:00:00,Milk_1L,301,1.73,519.74,1,0,0,0
2022-03-16 00:00:00,Milk_1L,305,1.85,564.45,1,0,0,0
2022-03-17 00:00:00,Milk_1L,296,1.77,525.33,1,0,0,0
2022-03-18 00:00:00,Milk_1L,269,1.73,465.88,1,0,0,0
2022-03-19 00:00:00,Milk_1L,277,1.79,494.45,1,0,1,0
2022-03-20 00:00:00,Milk_1L,240,1.95,468.42,0,0,1,0
2022-03-21 00:00:00,Milk_1L,252,1.95,491.98,0,0,0,0
2022-03-22 00:00:00,Milk_1L,231,1.95,450.78,0,0,0,0
2022-03-23 00:00:00,Milk_1L,247,1.95,481.92,0,0,0,0
2022-03-24 00:00:00,Milk_1L,256,1.95,499.71,0,0,0,0
2022-03-25 00:00:00,Milk_1L,231,1.95,450.86,0,0,0,0
2022-03-26 00:00:00,Milk_1L,236,1.95,460.36,0,0,1,0
2022-03-27 00:00:00,Milk_1L,238,1.95,463.84,0,0,1,0
2022-03-28 00:00:00,Milk_1L,228,1.95,445.04,0,0,0,0
2022-03-29 00:00:00,Milk_1L,230,1.95,449.39,0,0,0,0
2022-03-30 00:00:00,Milk_1L,257,1.95,501.47,0,0,0,0
2022-03-31 00:00:00,Milk_1L,253,1.95,493.19,0,0,0,0
2022-04-01 00:00:00,Milk_1L,251,1.95,489.55,0,0,0,0
2022-04-02 00:00:00,Milk_1L,246,1.95,479.55,0,0,1,0
2022-04-03 00:00:00,Milk_1L,211,1.95,411.32,0,0,1,0
2022-04-04 00:00:00,Milk_1L,238,1.95,464.3,0,0,0,0
2022-04-05 00:00:00,Milk_1L,240,1.95,468.25,0,0,0,0
2022-04-06 00:00:00,Milk_1L,254,1.95,495.51,0,0,0,0
2022-04-07 00:00:00,Milk_1L,250,1.95,487.5,0,0,0,0
2022-04-08 00:00:00,Milk_1L,217,1.95,423.12,0,0,0,0
2022-04-09 00:00:00,Milk_1L,242,1.95,472.03,0,0,1,0
2022-04-10 00:00:00,Milk_1L,240,1.95,468.86,0,0,1,0
2022-04-11 00:00:00,Milk_1L,245,1.96,479.08,0,0,0,0
2022-04-12 00:00:00,Milk_1L,254,1.96,496.59,0,0,0,0
2022-04-13 00:00:00,Milk_1L,257,1.96,502.87,0,0,0,0
2022-04-14 00:00:00,Milk_1L,284,1.82,516.3,1,0,0,0
2022-04-15 00:00:00,Milk_1L,282,1.8,506.44,1,0,0,0
2022-04-16 00:00:00,Milk_1L,298,1.72,513.97,1,0,1,0
2022-04-17 00:00:00,Milk_1L,288,1.78,512.21,1,0,1,0
2022-04-18 00:00:00,Milk_1L,301,1.8,542.22,1,0,0,0
2022-04-19 00:00:00,Milk_1L,287,1.84,528.34,1,0,0,0
2022-04-20 00:00:00,Milk_1L,250,1.96,488.98,0,0,0,0
2022-04-21 00:00:00,Milk_1L,249,1.96,487.04,0,0,0,0
2022-04-22 00:00:00,Milk_1L,242,1.95,472.84,0,0,0,0
2022-04-23 00:00:00,Milk_1L,231,1.96,452.18,0,0,1,0
2022-04-24 00:00:00,Milk_1L,267,1.96,522.87,0,0,1,0
2022-04-25 00:00:00,Milk_1L,240,1.96,470.42,0,0,0,0
2022-04-26 00:00:00,Milk_1L,238,1.96,466.31,0,0,0,0
2022-04-27 00:00:00,Milk_1L,235,1.96,459.83,0,0,0,0
2022-04-28 00:00:00,Milk_1L,231,1.96,452.49,0,0,0,0
2022-04-29 00:00:00,Milk_1L,224,1.96,438.5,0,0,0,0
2022-04-30 00:00:00,Milk_1L,236,1.96,462.68,0,0,1,0
2022-05-01 00:00:00,Milk_1L,233,1.96,456.72,0,0,1,0
2022-05-02 00:00:00,Milk_1L,253,1.96,496.65,0,0,0,0
2022-05-03 00:00:00,Milk_1L,316,1.76,555.54,1,0,0,0
2022-05-04 00:00:00,Milk_1L,315,1.73,545.71,1,0,0,0
2022-05-05 00:00:00,Milk_1L,313,1.84,576.32,1,0,0,0
2022-05-06 00:00:00,Milk_1L,275,1.82,501.73,1,0,0,0
2022-05-07 00:00:00,Milk_1L,282,1.76,494.98,1,0,1,0
2022-05-08 00:00:00,Milk_1L,292,1.76,514.59,1,0,1,0
2022-05-09 00:00:00,Milk_1L,234,1.96,458.65,0,0,0,0
2022-05-10 00:00:00,Milk_1L,247,1.96,483.57,0,0,0,0
2022-05-11 00:00:00,Milk_1L,267,1.96,522.17,0,0,0,0
2022-05-12 00:00:00,Milk_1L,256,1.95,499.9,0,0,0,0
2022-05-13 00:00:00,Milk_1L,229,1.95,446.45,0,0,0,0
2022-05-14 00:00:00,Milk_1L,223,1.95,434.25,0,0,1,0
2022-05-15 00:00:00,Milk_1L,219,1.95,426.09,0,0,1,0
2022-05-16 00:00:00,Milk_1L,243,1.94,472.59,0,0,0,0
2022-05-17 00:00:00,Milk_1L,269,1.94,522.58,0,0,0,0
2022-05-18 00:00:00,Milk_1L,254,1.94,493.37,0,0,0,0
2022-05-19 00:00:00,Milk_1L,236,1.94,458.71,0,0,0,0
2022-05-20 00:00:00,Milk_1L,221,1.94,429.46,0,0,0,0
2022-05-21 00:00:00,Milk_1L,223,1.94,433.49,0,0,1,0
2022-05-22 00:00:00,Milk_1L,239,1.94,464.2,0,0,1,0
2022-05-23 00:00:00,Milk_1L,229,1.94,444.87,0,0,0,0
2022-05-24 00:00:00,Milk_1L,256,1.94,497.5,0,0,0,0
2022-05-25 00:00:00,Milk_1L,223,1.94,433.09,0,0,0,0
2022-05-26 00:00:00,Milk_1L,233,1.94,451.85,0,0,0,0
2022-05-27 00:00:00,Milk_1L,230,1.94,445.92,0,0,0,0
2022-05-28 00:00:00,Milk_1L,225,1.94,436.18,0,0,1,0
2022-05-29 00:00:00,Milk_1L,228,1.94,442.52,0,0,1,0
2022-05-30 00:00:00,Milk_1L,254,1.94,492.74,0,1,0,0
2022-05-31 00:00:00,Milk_1L,242,1.94,470.09,0,0,0,0
2022-06-01 00:00:00,Milk_1L,231,1.94,447.69,0,0,0,0
2022-06-02 00:00:00,Milk_1L,235,1.94,455.25,0,0,0,0
2022-06-03 00:00:00,Milk_1L,216,1.94,418.2,0,0,0,0
2022-06-04 00:00:00,Milk_1L,230,1.94,445.08,0,0,1,0
2022-06-05 00:00:00,Milk_1L,269,1.73,466.52,1,0,1,0
2022-06-06 00:00:00,Milk_1L,282,1.73,487.8,1,0,0,0
2022-06-07 00:00:00,Milk_1L,276,1.82,501.48,1,0,0,0
2022-06-08 00:00:00,Milk_1L,281,1.73,487.28,1,0,0,0
2022-06-09 00:00:00,Milk_1L,284,1.78,505.87,1,0,0,0
2022-06-10 00:00:00,Milk_1L,270,1.78,480.93,1,0,0,0
2022-06-11 00:00:00,Milk_1L,243,1.94,470.57,0,0,1,0
2022-06-12 00:00:00,Milk_1L,228,1.93,440.51,0,0,1,0
2022-06-13 00:00:00,Milk_1L,239,1.93,461.72,0,0,0,0
2022-06-14 00:00:00,Milk_1L,256,1.93,494.74,0,0,0,0
2022-06-15 00:00:00,Milk_1L,230,1.93,443.96,0,0,0,0
2022-06-16 00:00:00,Milk_1L,239,1.93,461,0,0,0,0
2022-06-17 00:00:00,Milk_1L,220,1.93,423.96,0,0,0,0
2022-06-18 00:00:00,Milk_1L,210,1.93,405.38,0,0,1,0
2022-06-19 00:00:00,Milk_1L,226,1.93,435.8,0,0,1,0
2022-06-20 00:00:00,Milk_1L,240,1.93,462.42,0,1,0,0
2022-06-21 00:00:00,Milk_1L,218,1.92,418.94,0,0,0,0
2022-06-22 00:00:00,Milk_1L,243,1.92,466.24,0,0,0,0
2022-06-23 00:00:00,Milk_1L,233,1.92,447.06,0,0,0,0
2022-06-24 00:00:00,Milk_1L,217,1.92,415.81,0,0,0,0
2022-06-25 00:00:00,Milk_1L,220,1.91,420.44,0,0,1,0
2022-06-26 00:00:00,Milk_1L,225,1.91,429.8,0,0,1,0
2022-06-27 00:00:00,Milk_1L,227,1.91,433.58,0,0,0,0
2022-06-28 00:00:00,Milk_1L,214,1.91,408.77,0,0,0,0
2022-06-29 00:00:00,Milk_1L,245,1.91,468.05,0,0,0,0
2022-06-30 00:00:00,Milk_1L,218,1.91,416.16,0,0,0,0
2022-07-01 00:00:00,Milk_1L,226,1.91,432.42,0,0,0,0
2022-07-02 00:00:00,Milk_1L,218,1.91,416.83,0,0,1,0
2022-07-03 00:00:00,Milk_1L,220,1.91,420.74,0,0,1,0
2022-07-04 00:00:00,Milk_1L,241,1.91,460.29,0,1,0,0
2022-07-05 00:00:00,Milk_1L,250,1.91,477.12,0,0,0,0
2022-07-06 00:00:00,Milk_1L,249,1.91,474.47,0,0,0,0
2022-07-07 00:00:00,Milk_1L,223,1.91,424.93,0,0,0,0
2022-07-08 00:00:00,Milk_1L,212,1.9,403.75,0,0,0,0
2022-07-09 00:00:00,Milk_1L,223,1.9,424.24,0,0,1,0
2022-07-10 00:00:00,Milk_1L,219,1.9,415.81,0,0,1,0
2022-07-11 00:00:00,Milk_1L,219,1.9,415.93,0,0,0,0
2022-07-12 00:00:00,Milk_1L,224,1.9,425.65,0,0,0,0
2022-07-13 00:00:00,Milk_1L,249,1.9,473.42,0,0,0,0
2022-07-14 00:00:00,Milk_1L,263,1.79,470.36,1,0,0,0
2022-07-15 00:00:00,Milk_1L,249,1.72,429.27,1,0,0,0
2022-07-16 00:00:00,Milk_1L,259,1.69,437.35,1,0,1,0
2022-07-17 00:00:00,Milk_1L,267,1.69,452.24,1,0,1,0
2022-07-18 00:00:00,Milk_1L,266,1.81,481.43,1,0,0,0
2022-07-19 00:00:00,Milk_1L,277,1.7,472.04,1,0,0,0
2022-07-20 00:00:00,Milk_1L,244,1.9,464.78,0,0,0,0
2022-07-21 00:00:00,Milk_1L,208,1.9,395.6,0,0,0,0
2022-07-22 00:00:00,Milk_1L,201,1.91,382.94,0,0,0,0
2022-07-23 00:00:00,Milk_1L,226,1.9,430.22,0,0,1,0
2022-07-24 00:00:00,Milk_1L,214,1.9,407.43,0,0,1,0
2022-07-25 00:00:00,Milk_1L,217,1.9,413.31,0,0,0,0
2022-07-26 00:00:00,Milk_1L,239,1.9,454.82,0,0,0,0
2022-07-27 00:00:00,Milk_1L,223,1.9,424.3,0,0,0,0
2022-07-28 00:00:00,Milk_1L,224,1.9,426.4,0,0,0,0
2022-07-29 00:00:00,Milk_1L,201,1.9,382.54,0,0,0,0
2022-07-30 00:00:00,Milk_1L,197,1.9,374.78,0,0,1,0
2022-07-31 00:00:00,Milk_1L,208,1.9,395.54,0,0,1,0
2022-08-01 00:00:00,Milk_1L,212,1.9,402.85,0,0,0,0
2022-08-02 00:00:00,Milk_1L,236,1.9,448.33,0,0,0,0
